noise,t_start,t_end,pos_x,pos_y,participant
0.05,147.52898833272047,147.69398833275773,874.9294747924805,520.4370228576661,pilot
0.05,147.73298833263107,148.03398833260871,902.0295114135744,337.93699234008795,pilot
0.05,148.06698833266273,149.0819883325603,1028.0295114135745,353.43699234008795,pilot
0.05,154.40298833255656,154.65298833255656,1149.629548034668,599.8369862365723,pilot
0.05,154.65498833265156,155.17098833271302,1178.2295236206055,601.1369740295411,pilot
0.05,159.45298833260313,159.59498833259568,982.9294747924804,449.33698623657233,pilot
0.05,159.59698833269067,159.889988332754,979.829499206543,415.83698623657233,pilot
0.05,159.90798833267763,160.1739883327391,1159.4294747924805,491.936992340088,pilot
0.05,160.20398833276704,161.1489883325994,1183.4294747924805,464.83698623657233,pilot
0.05,161.17898833262734,161.3089883327484,984.4294747924804,505.7370106506348,pilot
0.05,161.36098833265714,161.36298833275214,809.0295114135743,347.23701065063483,pilot
0.05,166.2639883325901,166.43098833272234,890.5295114135743,595.0369984436036,pilot
0.05,166.44798833271489,167.26598833268508,856.9294747924805,593.7370106506348,pilot
0.05,170.74898833269253,170.9219883326441,994.2295236206056,420.2370106506348,pilot
0.05,170.95198833267204,171.24398833257146,824.6294869995118,449.33698623657233,pilot
0.05,171.38198833260685,171.49898833269253,796.6294869995118,427.2370106506348,pilot
0.05,171.52198833273724,171.7289883326739,739.7295236206055,508.5369984436036,pilot
0.05,171.7309883327689,172.2059883326292,740.2295236206055,475.936992340088,pilot
0.05,180.09698833269067,180.40198833262548,962.9082374572754,599.8697254943847,pilot
0.05,180.40398833272047,180.94998833257705,958.4082374572754,627.4697621154785,pilot
0.05,184.27198833273724,185.2269883325789,1094.5082740783691,574.9697621154785,pilot
0.05,188.48598833265717,188.70298833260316,942.1082496643066,469.7697499084472,pilot
0.05,188.73598833265717,189.0509883326013,1086.1082496643066,574.8697254943847,pilot
0.05,189.08798833261244,189.3319883325603,901.4082374572754,649.569737701416,pilot
0.05,189.3419883325696,189.5629883327056,812.5082740783691,709.4697621154785,pilot
0.05,189.573988332646,189.96398833254352,800.3082618713379,652.069737701416,pilot
0.05,190.0029883326497,190.28998833266087,1061.8082008361816,610.6697743225097,pilot
0.05,190.3429883327335,190.58398833265528,947.0082740783693,344.9697621154785,pilot
0.05,190.61598833254536,190.83598833275028,848.9082374572754,379.569737701416,pilot
0.05,190.8429883327335,191.77298833266832,869.1082496643066,440.36975601196286,pilot
0.05,195.1619883326348,195.33698833268136,1034.1082496643066,614.8697254943847,pilot
0.05,195.33898833254352,196.0909883326385,1058.3082008361816,632.069737701416,pilot
0.05,196.0929883327335,196.1849883326795,1034.308261871338,624.069737701416,pilot
0.05,200.0019883327186,200.20298833260316,932.6082496643066,414.069737701416,pilot
0.05,200.20898833265528,200.4599883325864,882.2082252502441,360.36975601196286,pilot
0.05,200.46198833268136,200.7399883326143,890.5082740783691,335.6697438049316,pilot
0.05,200.7419883327093,201.40598833258264,881.8082618713379,359.36975601196286,pilot
0.05,205.79298833268692,207.33798833261244,988.808261871338,443.4697621154785,pilot
0.05,207.33998833270743,207.3749883326236,969.208225250244,459.6697438049316,pilot
0.05,212.4449883326888,212.5629883327056,922.808261871338,541.2697499084472,pilot
0.05,212.5709883326199,212.76998833264224,882.1082496643066,581.6697743225097,pilot
0.05,212.77198833273724,213.4549883326981,906.808261871338,574.569737701416,pilot
0.05,221.62098833266649,221.80298833269623,987.4082374572754,497.569737701416,pilot
0.05,221.8149883325677,222.16498833266087,951.5082740783693,391.6697438049316,pilot
0.05,222.16698833275584,222.3309883326292,930.5082740783693,371.569737701416,pilot
0.05,222.3679883326404,222.62298833276145,806.7082252502441,430.6697438049316,pilot
0.05,222.64198833261617,222.92098833271305,759.7082252502441,556.6697743225097,pilot
0.05,222.93898833263663,223.2189883326646,828.5082740783691,665.2697499084472,pilot
0.05,223.27298833266832,223.40698833274652,962.4082374572754,745.3697254943847,pilot
0.05,223.4139883327298,224.32298833271489,1014.6082496643066,785.3697254943847,pilot
0.05,228.13098833267577,228.45298833260316,1086.0082740783691,589.3697254943847,pilot
0.05,228.4919883327093,229.4789883326739,1190.4082984924316,436.4697621154785,pilot
0.05,235.49598833266649,235.71498833270743,886.6082496643066,553.569737701416,pilot
0.05,235.77198833273724,235.948988332646,1207.5082740783691,558.9697621154785,pilot
0.05,235.95098833274096,236.0589883327484,1186.6082496643066,543.2697499084472,pilot
0.05,236.06098833261055,236.56698833266276,1213.5082740783691,522.9697621154785,pilot
0.05,236.56898833275773,237.09998833271675,1188.708225250244,528.9697621154785,pilot
0.05,241.1489883325994,241.8759883325547,959.9082374572754,469.9697621154785,pilot
0.05,245.9199883325491,246.2209883327596,967.9082374572754,523.3697254943847,pilot
0.05,246.2549883327447,246.4199883325491,969.1082496643066,401.2697499084472,pilot
0.05,246.4219883326441,246.62198833259757,979.708225250244,370.86975601196286,pilot
0.05,246.637988332659,247.57698833267204,912.0082740783693,430.569737701416,pilot
0.05,255.44098833273165,255.74398833257143,946.0082740783693,483.86975601196286,pilot
0.05,255.760988332564,256.01698833261617,1125.3082008361816,550.569737701416,pilot
0.05,256.0389883327298,256.2279883327428,1162.6082496643066,573.9697621154785,pilot
0.05,256.229988332605,256.72598833264783,1191.3082008361816,575.3697254943847,pilot
0.05,260.33998833270743,260.5119883327279,1141.708225250244,560.2697499084472,pilot
0.05,260.53298833267763,260.7409883325454,1178.9082984924316,568.1697743225097,pilot
0.05,260.7429883326404,261.198988332646,1208.8082008361816,569.7697499084472,pilot
0.05,264.3479883326217,264.5609883326106,1069.9082984924316,516.4697621154785,pilot
0.05,264.59898833255284,264.88098833267577,1112.5082740783691,469.36975601196286,pilot
0.05,264.90298833255656,265.0139883325901,971.4082374572754,612.2697499084472,pilot
0.05,265.04098833259195,265.1589883326087,931.1082496643066,736.3697254943847,pilot
0.05,265.168988332618,265.45198833267204,946.808261871338,683.8697254943847,pilot
0.05,268.9219883326441,269.02798833255656,882.9082374572754,591.7697499084472,pilot
0.05,269.05298833269626,269.2029883326031,809.6082496643066,620.7697499084472,pilot
0.05,269.2049883326981,269.3659883325454,820.6082496643066,591.069737701416,pilot
0.05,269.3679883326404,269.9299883325584,798.2082252502441,608.1697743225097,pilot
0.05,274.5349883325398,274.6979883327149,1028.6082496643066,529.069737701416,pilot
0.05,274.77798833255656,275.13398833270185,1068.208225250244,531.3697254943847,pilot
0.05,275.168988332618,275.6549883326516,955.1082496643066,432.069737701416,pilot
0.05,275.72498833271675,275.9599883325864,918.5082740783693,708.8697254943847,pilot
0.05,275.98498833272606,276.5859883327503,919.308261871338,769.9697621154785,pilot
0.05,281.4359883326106,281.6069883327,870.3082618713379,485.569737701416,pilot
0.05,281.61298833275214,282.1179883326404,810.6082496643066,437.2697499084472,pilot
0.05,282.1199883327354,283.0479883325752,814.0082740783691,461.6697438049316,pilot
0.05,289.01798833254725,289.2539883325808,1053.5082740783691,573.7697499084472,pilot
0.05,289.25598833267577,289.3759883325547,1034.5082740783691,556.7697499084472,pilot
0.05,289.38498833263293,289.64698833273724,987.208225250244,520.069737701416,pilot
0.05,289.6569883327465,289.98798833275214,1100.708225250244,561.3697254943847,pilot
0.05,290.0049883327447,290.24698833259754,902.308261871338,569.6697743225097,pilot
0.05,290.2979883325752,290.51998833264224,926.1082496643066,330.9697621154785,pilot
0.05,290.5299883326516,290.8459883327596,1033.1082496643066,376.36975601196286,pilot
0.05,290.885988332564,291.16798833268695,783.9082374572754,566.4697621154785,pilot
0.05,291.1949883326888,291.3299883326981,750.8082618713379,628.069737701416,pilot
0.05,291.3619883325882,291.6979883327149,857.7082252502441,714.8697254943847,pilot
0.05,291.71298833261244,292.0889883325435,1001.808261871338,736.6697743225097,pilot
0.05,292.2269883325789,292.5599883326795,928.808261871338,529.569737701416,pilot
0.05,292.57498833257705,292.67598833260126,1016.5082740783693,497.2697499084472,pilot
0.05,292.7199883325957,292.87298833276145,1210.9082984924316,493.7697499084472,pilot
0.05,292.89198833261617,293.20098833274096,1175.0082740783691,500.4697621154785,pilot
0.05,293.2139883325435,293.4669883325696,1030.808261871338,455.9697621154785,pilot
0.05,293.4929883326404,293.70398833276704,947.708225250244,440.86975601196286,pilot
0.05,293.7179883327335,293.95098833274096,808.7082252502441,357.6697438049316,pilot
0.05,294.0679883325938,294.2519883327186,922.5082740783693,377.6697438049316,pilot
0.05,294.2539883325808,294.7199883325957,912.6082496643066,348.9697621154785,pilot
0.05,294.72198833269067,294.82498833257705,889.1082496643066,338.9697621154785,pilot
0.05,298.32598833274096,298.45198833267204,836.9082374572754,484.4697621154785,pilot
0.05,298.4589883326553,298.98798833275214,811.9082374572754,548.3697254943847,pilot
0.05,302.5249883327633,302.76698833261617,880.2082252502441,550.1697743225097,pilot
0.05,302.7689883327112,303.26998833264224,887.8082618713379,527.3697254943847,pilot
0.05,306.5699883326888,306.7109883327503,1033.308261871338,496.7697499084472,pilot
0.05,306.7419883327093,307.25598833267577,1088.0082740783691,608.069737701416,pilot
0.05,307.2579883327708,307.55398833262734,1086.208225250244,633.8697254943847,pilot
0.05,310.9899883326143,311.3089883327484,1088.208225250244,509.2697499084472,pilot
0.05,311.3309883326292,311.5009883325547,1160.0082740783691,520.1697743225097,pilot
0.05,311.5359883327037,311.73798833275214,1029.808261871338,367.1697438049316,pilot
0.05,311.7689883327112,311.9839883325621,974.0082740783693,371.1697438049316,pilot
0.05,312.00898833270185,312.1799883325584,910.9082374572754,424.4697621154785,pilot
0.05,312.18898833263665,312.4449883326888,791.0082740783691,370.1697438049316,pilot
0.05,318.3129883327056,319.0389883327298,887.8082618713379,511.2697499084472,pilot
0.05,322.76798833254725,322.97398833255284,965.808261871338,436.2697499084472,pilot
0.05,322.9819883327,323.264988332754,959.708225250244,369.1697438049316,pilot
0.05,323.29298833268695,324.2519883327186,951.5082740783693,326.4697621154785,pilot
0.05,327.5349883325398,327.7029883326031,927.808261871338,475.2697499084472,pilot
0.05,327.7099883325864,328.03998833266087,905.6082496643066,412.6697438049316,pilot
0.05,328.04198833275586,328.2849883325398,888.1082496643066,385.6697438049316,pilot
0.05,328.31498833256774,328.635988332564,1073.0082740783691,479.86975601196286,pilot
0.05,328.66698833275586,328.9229883325752,957.0082740783693,636.2697499084472,pilot
0.05,328.946988332551,329.7309883327689,992.808261871338,658.569737701416,pilot
0.05,334.2759883326944,334.5339883326087,961.9082374572754,454.7697499084472,pilot
0.05,334.5499883326702,334.69998833257705,971.708225250244,543.8697254943847,pilot
0.05,334.70198833267204,334.8759883325547,973.9082374572754,514.2697499084472,pilot
0.05,334.8779883326497,335.00898833270185,963.708225250244,490.2697499084472,pilot
0.05,341.9069883327465,342.13498833263293,1053.9082984924316,561.6697743225097,pilot
0.05,342.16598833259195,342.31198833254166,1177.708225250244,601.069737701416,pilot
0.05,342.3359883327503,342.5229883326683,894.2082252502441,697.7697499084472,pilot
0.05,342.55098833260126,342.6929883325938,1027.708225250244,716.8697254943847,pilot
0.05,342.698988332646,342.95098833274096,1100.6082496643066,719.569737701416,pilot
0.05,342.9529883326031,343.1459883325733,1123.1082496643066,731.1697743225097,pilot
0.05,343.1479883326683,343.5299883326516,1101.0082740783691,719.069737701416,pilot
0.05,347.59898833255284,347.80298833269626,937.5082740783693,510.1697438049316,pilot
0.05,347.81398833263665,347.9669883325696,881.8082618713379,526.7697499084472,pilot
0.05,348.11898833257146,348.49598833266646,942.308261871338,379.7697499084472,pilot
0.05,348.6479883326683,348.9119883326348,1067.3082008361816,650.8697254943847,pilot
0.05,348.9379883327056,349.3559883327689,1193.208225250244,646.6697743225097,pilot
0.05,349.38098833267577,349.51698833261617,941.308261871338,736.069737701416,pilot
0.05,349.5189883327112,349.7209883327596,962.708225250244,745.569737701416,pilot
0.05,349.73598833265714,349.85798833263107,862.3082618713379,751.2697499084472,pilot
0.05,349.8999883327633,350.3979883326683,788.8082618713379,544.3697254943847,pilot
0.05,350.4109883327037,350.6159883325454,826.2082252502441,629.6697743225097,pilot
0.05,350.6179883326404,351.26998833264224,805.9082374572754,614.7697499084472,pilot
0.05,355.6919883326628,356.0349883325398,1175.9082984924316,615.9697621154785,pilot
0.05,356.0369883326348,356.23798833275214,1156.208225250244,598.8697254943847,pilot
0.05,363.21198833268136,363.3469883326906,1087.3082008361816,593.4697621154785,pilot
0.05,363.448988332646,363.6719883326441,1074.3082008361816,376.4697621154785,pilot
0.05,363.6819883326534,363.9339883327484,1128.9082984924316,359.569737701416,pilot
0.05,363.9359883326106,364.3399883327074,1102.9082984924316,360.36975601196286,pilot
0.05,367.8129883327056,368.0779883326031,1088.708225250244,547.3697254943847,pilot
0.05,368.1169883327093,368.295988332713,967.308261871338,650.7697499084472,pilot
0.05,368.3359883327503,368.9979883327615,953.708225250244,752.3697254943847,pilot
0.05,368.9999883326236,369.0609883326106,937.308261871338,732.2697499084472,pilot
0.05,375.5579883325845,375.698988332646,943.9479888916017,502.8759996032716,pilot
0.05,375.7079883327242,376.3349883325864,894.0480255126953,538.3759996032716,pilot
0.05,379.88198833260685,380.61298833275214,966.4479888916017,449.5760118103028,pilot
0.05,384.0709883326199,384.3829883327708,947.1480010986328,504.5760118103028,pilot
0.05,384.3889883325901,384.639988332754,949.7479766845704,429.0760118103028,pilot
0.05,384.6769883327652,385.0019883327186,1090.5480255126954,434.8759996032716,pilot
0.05,385.0039883325808,385.5259883326944,1103.648001098633,407.6759873962403,pilot
0.05,388.88198833260685,389.05398833262734,1143.948049926758,479.0760118103028,pilot
0.05,389.0559883327224,389.6619883326348,1115.7479766845704,468.4760057067872,pilot
0.05,402.0639883326367,402.2709883325733,829.2479766845703,552.0760118103028,pilot
0.05,402.2729883326683,402.60898833256215,800.7479766845703,537.1759873962403,pilot
0.05,402.61098833265714,402.8049883325584,814.0480255126953,516.8759996032716,pilot
0.05,406.3979883326683,406.60098833264783,1127.5480255126954,558.7760240173341,pilot
0.05,406.6029883327428,407.2469883325976,1158.648001098633,554.8759996032716,pilot
0.05,410.7179883327335,410.93698833254166,923.1480010986328,439.1759873962403,pilot
0.05,410.9479883327149,411.1739883327391,978.5480255126952,351.5760118103028,pilot
0.05,411.17598833260126,411.8189883327577,995.848013305664,331.8759996032716,pilot
0.05,415.1219883325976,415.3129883327056,1010.848013305664,428.9760057067872,pilot
0.05,415.3409883326385,415.5879883326125,1003.7479766845704,342.9760057067872,pilot
0.05,415.6219883325976,415.92598833260126,915.7479766845704,344.0760118103028,pilot
0.05,415.9919883327093,416.21198833268136,966.2479766845704,640.7760240173341,pilot
0.05,416.2369883325882,416.44998833257705,858.9479888916015,724.7760240173341,pilot
0.05,416.451988332672,416.9349883326795,836.348013305664,744.5760118103028,pilot
0.05,421.2759883326944,421.48498833272606,1041.448049926758,454.6759873962403,pilot
0.05,421.5829883327242,421.5839883326553,1143.148001098633,372.4760057067872,pilot
0.05,425.9079883326776,426.48798833275214,1029.9479888916017,509.5760118103028,pilot
0.05,426.4899883326143,426.5139883325901,1030.148001098633,535.2760240173341,pilot
0.05,430.05098833260126,430.1859883326106,1132.648001098633,549.8759996032716,pilot
0.05,430.2219883326906,430.76698833261617,962.7479766845704,695.7760240173341,pilot
0.05,430.7689883327112,430.920988332713,943.9479888916017,677.5760118103028,pilot
0.05,434.5369883326348,434.7829883326776,991.9479888916017,539.9759751892091,pilot
0.05,434.7989883327391,435.0689883327577,1045.347952270508,461.775993499756,pilot
0.05,435.0919883325696,435.2689883327112,1025.5480255126954,416.5760118103028,pilot
0.05,435.3079883325845,435.6199883327354,912.1480010986328,413.1759873962403,pilot
0.05,435.8729883327615,436.25698833260685,850.348013305664,618.2760240173341,pilot
0.05,436.2729883326683,436.6499883327633,958.0480255126952,720.9759751892091,pilot
0.05,436.7079883327242,436.9779883327428,1128.448049926758,521.1759873962403,pilot
0.05,436.98498833272606,437.1479883326683,1193.148001098633,480.5760118103028,pilot
0.05,437.1809883327224,437.5269883326255,1088.148001098633,668.8759996032716,pilot
0.05,437.5329883326776,437.7069883325603,1147.148001098633,713.2760240173341,pilot
0.05,437.81698833266273,438.06198833254166,791.2479766845703,502.6759873962403,pilot
0.05,438.0899883327074,438.3469883326906,772.2479766845703,559.8759996032716,pilot
0.05,438.36898833257146,438.4819883327,881.4479888916015,460.5760118103028,pilot
0.05,438.50598833267577,438.69198833266273,882.2479766845703,391.9760057067872,pilot
0.05,438.7139883325435,439.5819883325603,811.848013305664,401.4760057067872,pilot
0.05,442.6809883327224,443.1259883325547,963.0480255126952,531.8759996032716,pilot
0.05,443.1629883325659,443.5449883325491,1137.5480255126954,572.0760118103028,pilot
0.05,443.5969883326906,443.73398833256215,949.848013305664,736.1759873962403,pilot
0.05,443.793988332618,443.95098833274096,931.848013305664,777.5760118103028,pilot
0.05,443.9949883327354,444.1769883327652,831.848013305664,625.7760240173341,pilot
0.05,444.17898833262734,444.38398833270185,798.848013305664,618.2760240173341,pilot
0.05,444.39498833264224,444.5969883326906,776.2479766845703,679.4759751892091,pilot
0.05,444.5989883325528,445.4669883325696,776.1480010986328,652.7760240173341,pilot
0.05,457.2829883326776,457.5369883326348,958.1480010986328,486.5760118103028,pilot
0.05,457.55098833260126,457.7499883326236,1003.1480010986328,408.3759996032716,pilot
0.05,457.7859883327037,457.948988332646,817.348013305664,452.6759873962403,pilot
0.05,457.9549883326981,458.1159883325454,747.7479766845703,478.5760118103028,pilot
0.05,458.1229883327615,458.5179883325473,787.848013305664,424.1759873962403,pilot
0.05,461.9339883327484,462.1179883326404,1138.648001098633,520.4760057067872,pilot
0.05,462.1199883327354,462.4409883327317,1169.648001098633,523.2759934997559,pilot
0.05,462.4429883325938,462.7889883327298,1145.347952270508,532.4759751892091,pilot
0.05,466.014988332754,466.4609883327503,832.1480010986328,473.775993499756,pilot
0.05,466.4629883326125,466.7029883326031,844.348013305664,451.0760118103028,pilot
0.05,469.88198833260685,469.9889883326832,1039.3480133056642,509.0760118103028,pilot
0.05,470.01998833264224,470.198988332646,991.1480010986328,654.6759873962403,pilot
0.05,470.20098833274096,470.77798833255656,979.6480010986328,625.5760118103028,pilot
0.05,474.4609883327503,474.6479883326683,902.2479766845704,367.9760057067872,pilot
0.05,474.6499883327633,475.4459883326199,925.5480255126952,348.9760057067872,pilot
0.05,479.2079883327242,479.3759883325547,1033.9479888916017,370.6759873962403,pilot
0.05,479.3779883326497,479.9379883327056,1017.1480010986328,351.5760118103028,pilot
0.05,483.3339883326553,483.55398833262734,974.0480255126952,522.1759873962403,pilot
0.05,483.5679883325938,483.9079883326776,969.848013305664,419.4760057067872,pilot
0.05,483.9099883325398,484.0849883325864,999.5480255126952,412.3759996032716,pilot
0.05,484.1199883327354,484.39498833264224,927.9479888916017,627.2760240173341,pilot
0.05,484.3969883327373,484.8149883325677,906.2479766845704,650.8759996032716,pilot
0.05,484.81698833266273,485.27798833255656,915.1480010986328,625.6759873962403,pilot
0.05,489.25698833260685,489.6329883327708,952.7479766845704,419.1759873962403,pilot
0.05,489.6549883326516,490.014988332754,825.848013305664,398.6759873962403,pilot
0.05,490.4789883326739,490.6799883325584,777.9479888916015,584.9759751892091,pilot
0.05,490.7799883326516,490.96198833268136,744.0480255126953,609.9759751892091,pilot
0.05,490.9639883325435,491.9239883327391,720.7479766845703,588.5760118103028,pilot
