location,noise,contrast,correct,RT
4.25,0.2,0.01,0.0,0.44767345796572044
4.25,0.2,0.14,1.0,0.4075423330068588
4.25,0.2,0.07,0.0,0.447555500024464
4.25,0.2,0.27,1.0,0.8475385420024395
4.25,0.2,0.04,1.0,0.639545125013683
4.25,0.2,0.53,1.0,0.6075478749698959
4.25,0.2,0.02,0.0,0.623575208010152
4.25,0.2,0.02,0.0,0.4395412500016391
4.25,0.2,0.04,1.0,0.4715409579803236
4.25,0.2,0.07,1.0,0.3919071670388803
4.25,0.2,0.53,1.0,0.5195924580330029
4.25,0.2,0.01,0.0,0.5595601249951869
4.25,0.2,0.14,1.0,0.4315453340532258
4.25,0.2,0.27,1.0,0.44753733300603926
4.25,0.2,0.27,1.0,0.5755991250043735
4.25,0.2,0.53,0.0,1.0555473749991506
4.25,0.2,0.07,0.0,1.1435737920110114
4.25,0.2,0.04,0.0,0.49553600000217557
4.25,0.2,0.14,1.0,0.6875666670384817
4.25,0.2,0.01,0.0,0.7755603329860605
4.25,0.2,0.02,1.0,0.48753891699016094
4.25,0.2,0.53,1.0,0.7754620420164429
4.25,0.2,0.14,1.0,0.6715557920397259
4.25,0.2,0.07,1.0,0.8235587500385009
4.25,0.2,0.02,0.0,0.5274682079907507
4.25,0.2,0.01,1.0,0.47160695801721886
4.25,0.2,0.04,0.0,0.4154640000197105
4.25,0.2,0.27,1.0,0.4479101249598898
4.25,0.2,0.01,0.0,0.511522667016834
4.25,0.2,0.07,1.0,0.4875540410284884
4.25,0.2,0.27,1.0,0.6955956250312738
4.25,0.2,0.53,1.0,0.719572874950245
4.25,0.2,0.14,1.0,0.6314761670073494
4.25,0.2,0.02,0.0,0.5915541669819504
4.25,0.2,0.04,1.0,0.8156000419985503
4.25,0.2,0.07,1.0,0.5595527920522727
4.25,0.2,0.53,1.0,0.4476254580076784
4.25,0.2,0.01,0.0,0.5755413750302978
4.25,0.2,0.02,0.0,0.8396091249887832
4.25,0.2,0.27,1.0,0.19953004200942814
4.25,0.2,0.04,1.0,0.6315566669800319
4.25,0.2,0.14,1.0,0.4154800829710439
4.25,0.2,0.14,1.0,0.479550999996718
4.25,0.2,0.04,1.0,0.4075624579563737
4.25,0.2,0.02,0.0,0.6476093750097789
4.25,0.2,0.53,0.0,0.6315510830027051
4.25,0.2,0.27,1.0,0.33558641700074077
4.25,0.2,0.07,1.0,0.7835893340525217
4.25,0.2,0.01,0.0,0.8475614580092952
4.25,0.2,0.04,1.0,0.727615500043612
4.25,0.2,0.07,0.0,0.6794598749838769
4.25,0.2,0.01,0.0,0.5516434999881312
4.25,0.2,0.14,1.0,0.6315376249840483
4.25,0.2,0.27,1.0,0.45552174997283146
4.25,0.2,0.02,0.0,0.6555599169805646
4.25,0.2,0.53,1.0,0.5195149589562789
4.25,0.2,0.14,1.0,0.4717306250240654
4.25,0.2,0.07,1.0,0.4155517919571139
4.25,0.2,0.02,1.0,0.4955754170077853
4.25,0.2,0.01,0.0,0.6796384169720113
4.25,0.2,0.53,1.0,0.43961875000968575
4.25,0.2,0.04,1.0,0.47957800002768636
4.25,0.2,0.27,1.0,0.36755045800236985
4.25,0.2,0.01,0.0,0.47145779099082574
4.25,0.2,0.27,1.0,0.41552291600964963
4.25,0.2,0.53,1.0,1.0876095409621485
4.25,0.2,0.04,1.0,0.6075759169762023
4.25,0.2,0.02,1.0,0.8235394580406137
4.25,0.2,0.07,1.0,0.7595122919883579
4.25,0.2,0.14,1.0,0.687594665971119
4.25,0.2,0.27,1.0,0.8155789580196142
4.25,0.2,0.14,1.0,1.2315724999643862
4.25,0.2,0.02,1.0,0.6555829999851994
4.25,0.2,0.07,0.0,0.6795509579824284
4.25,0.2,0.53,1.0,0.5995431669871323
4.25,0.2,0.04,1.0,0.8395633330219425
4.25,0.2,0.01,0.0,0.6555518329842016
4.25,0.2,0.04,1.0,0.8555657499819063
4.25,0.2,0.07,1.0,0.5835109999752603
4.25,0.2,0.53,1.0,0.4795237500220537
4.25,0.2,0.14,1.0,0.8155759579967707
4.25,0.2,0.02,0.0,0.6955909589887597
4.25,0.2,0.27,1.0,0.3998502500471659
4.25,0.2,0.01,0.0,0.599576541048009
4.25,0.2,0.01,0.0,0.7435748749994673
4.25,0.2,0.53,1.0,0.423526959028095
4.25,0.2,0.04,0.0,0.5595352920354344
4.25,0.2,0.27,1.0,0.5361629170365632
4.25,0.2,0.14,0.0,0.43156812503002584
4.25,0.2,0.07,1.0,0.7194695830112323
4.25,0.2,0.02,1.0,0.551483457966242
4.25,0.2,0.07,1.0,0.48752525000600144
4.25,0.2,0.02,1.0,0.463624041993171
4.25,0.2,0.14,1.0,0.3595453330199234
4.25,0.2,0.04,0.0,0.5195829580188729
4.25,0.2,0.27,1.0,0.4556267079897225
4.25,0.2,0.53,1.0,0.4475899170502089
4.25,0.2,0.01,1.0,0.5434957920224406
4.25,0.2,0.07,1.0,0.5755334160057828
4.25,0.2,0.04,1.0,0.6235925839864649
4.25,0.2,0.02,0.0,0.7675603749812581
4.25,0.2,0.14,0.0,1.039613166009076
4.25,0.2,0.53,1.0,0.3915730419685133
4.25,0.2,0.01,1.0,0.5356314579839818
4.25,0.2,0.27,1.0,0.8075730000273325
4.25,0.2,0.14,1.0,0.5195286669768393
4.25,0.2,0.27,1.0,0.5036004169960506
4.25,0.2,0.01,0.0,0.7356217920314521
4.25,0.2,0.02,0.0,0.6715629580430686
4.25,0.2,0.07,1.0,0.735547874995973
4.25,0.2,0.53,1.0,0.4315267910133116
4.25,0.2,0.04,1.0,0.7915650000213645
4.25,0.2,0.02,0.0,0.5115328339743428
4.25,0.2,0.53,1.0,0.6075484160101041
4.25,0.2,0.07,0.0,0.7115404589567333
4.25,0.2,0.04,1.0,1.0075634579989128
4.25,0.2,0.01,1.0,0.8955879170098342
4.25,0.2,0.27,1.0,0.3675087080337107
4.25,0.2,0.14,1.0,0.5113639580085874
4.25,0.2,0.14,1.0,0.4395749589893967
4.25,0.2,0.04,1.0,0.503289166954346
4.25,0.2,0.01,0.0,0.8395959999761544
4.25,0.2,0.27,1.0,0.303580834006425
4.25,0.2,0.53,1.0,0.791562625032384
4.25,0.2,0.07,0.0,0.48752058402169496
4.25,0.2,0.02,1.0,0.5355677499901503
4.25,0.2,0.14,0.0,0.6715877499664202
4.25,0.2,0.27,1.0,0.15162579098250717
4.25,0.2,0.04,1.0,0.6075662499642931
4.25,0.2,0.01,0.0,0.4955583330010995
4.25,0.2,0.02,1.0,0.8075814999756403
4.25,0.2,0.53,1.0,0.41554845904465765
4.25,0.2,0.07,0.0,0.6556350000319071
4.25,0.2,0.01,1.0,1.1835078329895623
4.25,0.2,0.04,1.0,0.6235881249886006
4.25,0.2,0.27,1.0,0.34360924997599795
4.25,0.2,0.14,1.0,0.527612458972726
4.25,0.2,0.07,0.0,0.6395514579489827
4.25,0.2,0.02,1.0,1.1035977079882286
4.25,0.2,0.53,1.0,0.6075327079743147
4.25,0.2,0.14,1.0,0.5194589589955285
4.25,0.2,0.01,0.0,0.47160375001840293
4.25,0.2,0.27,1.0,0.6637900000205263
4.25,0.2,0.02,1.0,0.6875859170104377
4.25,0.2,0.04,1.0,0.8556155829573981
4.25,0.2,0.07,0.0,0.7036177919944748
4.25,0.2,0.53,1.0,0.447602083964739
4.25,0.2,0.27,1.0,0.4155692079802975
4.25,0.2,0.02,0.0,0.7035436250152998
4.25,0.2,0.14,1.0,0.3836083330097608
4.25,0.2,0.53,1.0,0.8715630420483649
4.25,0.2,0.07,1.0,0.4797095829853788
4.25,0.2,0.01,0.0,0.5275393330375664
4.25,0.2,0.04,0.0,1.4876165420282632
4.25,0.2,0.14,1.0,0.5035467499983497
4.25,0.2,0.07,1.0,0.8156016670400277
4.25,0.2,0.53,1.0,0.4315674169920385
4.25,0.2,0.01,1.0,0.8394353750045411
4.25,0.2,0.02,0.0,0.5195653749979101
4.25,0.2,0.27,1.0,0.31158191699068993
4.25,0.2,0.04,1.0,0.5915815419866703
4.25,0.2,0.04,0.0,0.7115347079816274
4.25,0.2,0.14,0.0,0.471576375013683
4.25,0.2,0.27,1.0,0.34358525002608076
4.25,0.2,0.01,1.0,0.6075155840371735
4.25,0.2,0.07,0.0,0.4875984159880318
4.25,0.2,0.53,1.0,0.31158995896112174
4.25,0.2,0.02,0.0,0.5115562499850057
4.25,0.2,0.14,0.0,1.0715961660025641
4.25,0.2,0.07,0.0,0.6956034590257332
4.25,0.2,0.01,1.0,0.7996165420045145
4.25,0.2,0.27,1.0,0.5595863339840434
4.25,0.2,0.02,1.0,1.2795963749522343
4.25,0.2,0.04,0.0,0.49553800001740456
4.25,0.2,0.53,1.0,0.35954112495528534
4.25,0.2,0.02,0.0,1.2875368330278434
4.25,0.2,0.04,0.0,0.5115167920012027
4.25,0.2,0.53,1.0,0.7915730840177275
4.25,0.2,0.07,0.0,0.4955354170524515
4.25,0.2,0.01,1.0,0.695586749992799
4.25,0.2,0.14,0.0,0.7755727079929784
4.25,0.2,0.27,1.0,0.4715317079680972
4.25,0.2,0.27,1.0,0.5834495840244927
4.25,0.2,0.02,1.0,0.4315862919902429
4.25,0.2,0.04,0.0,0.4395987499738112
4.25,0.2,0.14,1.0,0.447423915960826
4.25,0.2,0.53,1.0,0.3675351249985397
4.25,0.2,0.01,0.0,0.7755986669799313
4.25,0.2,0.07,0.0,0.88756491598906
4.25,0.2,0.53,1.0,0.3755849160370417
4.25,0.2,0.27,1.0,0.40758116595679894
4.25,0.2,0.04,1.0,0.7436004580231383
4.25,0.2,0.02,0.0,0.5515813750098459
4.25,0.2,0.07,1.0,0.4883016660460271
4.25,0.2,0.01,1.0,0.5834677090169862
4.25,0.2,0.14,1.0,0.5915557919652201
4.25,0.2,0.04,1.0,0.5995988340000622
4.25,0.2,0.14,0.0,0.9435666250064969
4.25,0.2,0.01,1.0,0.4956111669889651
4.25,0.2,0.27,1.0,0.48759616701863706
4.25,0.2,0.02,1.0,0.6075399170513265
4.25,0.2,0.07,0.0,0.5915816250490025
4.25,0.2,0.53,1.0,0.2555117080337368
4.25,0.2,0.07,1.0,0.7195432909647934
4.25,0.2,0.01,1.0,0.5595717499963939
4.25,0.2,0.53,1.0,0.46352291700895876
4.25,0.2,0.14,1.0,0.6635388329741545
4.25,0.2,0.02,1.0,0.8875705840182491
4.25,0.2,0.27,1.0,0.4315950410091318
4.25,0.2,0.04,0.0,0.6475820000050589
4.25,0.2,0.53,1.0,0.4154535419656895
4.25,0.2,0.07,1.0,0.47961812501307577
4.25,0.2,0.14,1.0,0.4315501249511726
4.25,0.2,0.02,1.0,0.7675563330412842
4.25,0.2,0.27,1.0,0.4155495829763822
4.25,0.2,0.01,1.0,0.7915837920154445
4.25,0.2,0.04,1.0,0.5515694580390118
4.25,0.2,0.04,0.0,0.9515767080010846
4.25,0.2,0.01,1.0,0.48759920900920406
4.25,0.2,0.07,0.0,0.5675875829765573
4.25,0.2,0.53,1.0,0.3595581669942476
4.25,0.2,0.02,0.0,0.6636160000343807
4.25,0.2,0.27,1.0,0.4155637910007499
4.25,0.2,0.14,1.0,0.6714951249887235
4.25,0.2,0.01,0.0,0.4155550839495845
4.25,0.2,0.14,0.0,0.4316227919771336
4.25,0.2,0.02,1.0,0.671473041002173
4.25,0.2,0.04,1.0,0.48755720804911107
4.25,0.2,0.07,0.0,0.5995788329746574
4.25,0.2,0.53,1.0,0.7995958750252612
4.25,0.2,0.27,1.0,0.11159508401760831
4.25,0.2,0.14,1.0,0.5195664580096491
4.25,0.2,0.04,0.0,0.42361166700720787
4.25,0.2,0.53,1.0,0.43153166701085865
4.25,0.2,0.01,1.0,0.5276356249814853
4.25,0.2,0.27,1.0,0.3275554580031894
4.25,0.2,0.07,0.0,0.6075673330342397
4.25,0.2,0.02,0.0,0.7115710839862004
4.25,0.2,0.04,1.0,0.6475468330318108
4.25,0.2,0.01,1.0,0.999559040996246
4.25,0.2,0.53,1.0,0.2635339580010623
4.25,0.2,0.27,1.0,0.4875589169678278
4.25,0.2,0.07,0.0,0.4635667080292478
4.25,0.2,0.14,1.0,0.44760104099987075
4.25,0.2,0.02,0.0,0.7195655829855241
4.25,0.2,0.01,1.0,1.0155799170024693
4.25,0.2,0.04,1.0,0.735564999980852
4.25,0.2,0.27,1.0,1.4395415839971974
4.25,0.2,0.07,0.0,0.4875788339995779
4.25,0.2,0.53,1.0,0.423578790971078
4.25,0.2,0.02,0.0,0.5755802500061691
4.25,0.2,0.14,1.0,0.4236562920268625
4.25,0.2,0.04,0.0,0.7275917079532519
4.25,0.2,0.27,1.0,0.47959866700693965
4.25,0.2,0.07,1.0,0.43164570903172716
4.25,0.2,0.01,1.0,0.48757429100805894
4.25,0.2,0.14,0.0,0.4635615409933962
4.25,0.2,0.53,1.0,0.5755640420247801
4.25,0.2,0.02,1.0,0.5035047499695793
4.25,0.2,0.14,1.0,0.5515023340121843
4.25,0.2,0.53,1.0,0.2795854170108214
4.25,0.2,0.27,1.0,0.23949587502283975
4.25,0.2,0.02,0.0,0.5436017920146696
4.25,0.2,0.04,1.0,0.4715246250270866
4.25,0.2,0.01,1.0,0.7195523339905776
4.25,0.2,0.07,0.0,0.6395565000129864
4.25,0.2,0.07,0.0,0.38359408400719985
4.25,0.2,0.01,1.0,1.0556353750289418
4.25,0.2,0.27,1.0,0.32756537495879456
4.25,0.2,0.14,1.0,0.27162312500877306
4.25,0.2,0.53,1.0,0.4315508749568835
4.25,0.2,0.02,0.0,0.43958670797292143
4.25,0.2,0.04,1.0,0.5435752919875085
4.25,0.2,0.02,1.0,0.5595938749611378
4.25,0.2,0.53,1.0,0.4235944580286741
4.25,0.2,0.14,1.0,0.5275425830041058
4.25,0.2,0.04,0.0,0.4955436249729246
4.25,0.2,0.01,0.0,0.5115781660424545
4.25,0.2,0.27,1.0,0.37559087498812005
4.25,0.2,0.07,1.0,0.34357983397785574
6.375,0.2,0.11,0.0,0.9437637079972774
6.375,0.2,0.36,1.0,0.23972016596235335
6.375,0.2,0.2,1.0,0.28759912500390783
6.375,0.2,0.63,1.0,0.1516413749777712
6.375,0.2,0.27,1.0,0.4076031660079025
6.375,0.2,0.47,1.0,0.34359425003640354
6.375,0.2,0.15,0.0,0.7276334589696489
6.375,0.2,0.15,0.0,0.46366945799672976
6.375,0.2,0.11,1.0,0.3755974589730613
6.375,0.2,0.2,1.0,0.4076475000474602
6.375,0.2,0.27,1.0,0.41186941700289026
6.375,0.2,0.36,1.0,0.45554654201259837
6.375,0.2,0.63,1.0,0.4316399579984136
6.375,0.2,0.47,1.0,0.3035876660142094
6.375,0.2,0.11,0.0,0.5116362500120886
6.375,0.2,0.15,0.0,0.4556322499993257
6.375,0.2,0.47,0.0,0.7916592910187319
6.375,0.2,0.2,1.0,0.943617916025687
6.375,0.2,0.27,0.0,1.6716669999877922
6.375,0.2,0.63,1.0,0.2715850410168059
6.375,0.2,0.36,1.0,0.38359037501504645
6.375,0.2,0.27,1.0,0.2556568329455331
6.375,0.2,0.47,1.0,0.367638583004009
6.375,0.2,0.36,0.0,2.5916662079980597
6.375,0.2,0.63,1.0,0.15958695800509304
6.375,0.2,0.11,0.0,1.447609958006069
6.375,0.2,0.15,1.0,0.5196589579572901
6.375,0.2,0.2,1.0,0.6316198749700561
6.375,0.2,0.15,1.0,0.6716551249846816
6.375,0.2,0.63,1.0,0.4315506250131875
6.375,0.2,0.2,1.0,0.271586875023786
6.375,0.2,0.27,1.0,0.7276555839926004
6.375,0.2,0.11,0.0,0.9916550409980118
6.375,0.2,0.36,1.0,0.43172295799013227
6.375,0.2,0.47,1.0,0.4636207079747692
6.375,0.2,0.63,1.0,0.6636449160287157
6.375,0.2,0.2,0.0,0.4716059159836732
6.375,0.2,0.47,1.0,0.3835829999879934
6.375,0.2,0.36,1.0,0.43962279096012935
6.375,0.2,0.11,0.0,0.8236037499736995
6.375,0.2,0.15,0.0,0.943798833002802
6.375,0.2,0.27,1.0,0.4403515000012703
6.375,0.2,0.11,1.0,0.999628167017363
6.375,0.2,0.47,1.0,0.43164945795433596
6.375,0.2,0.27,1.0,0.5516512499889359
6.375,0.2,0.15,0.0,0.6796537910122424
6.375,0.2,0.63,1.0,0.44825470802607015
6.375,0.2,0.2,1.0,0.5995978330029175
6.375,0.2,0.36,1.0,0.40764987497823313
6.375,0.2,0.11,0.0,0.7435882910504006
6.375,0.2,0.63,1.0,0.181618333037477
6.375,0.2,0.2,1.0,0.7116556250257418
6.375,0.2,0.15,1.0,0.6636368330218829
6.375,0.2,0.47,1.0,0.48755100002745166
6.375,0.2,0.36,1.0,0.263656584022101
6.375,0.2,0.27,1.0,0.43160812504356727
6.375,0.2,0.15,0.0,0.5756636669975705
6.375,0.2,0.27,1.0,0.3837163340067491
6.375,0.2,0.36,1.0,0.3275867920019664
6.375,0.2,0.11,1.0,0.7676408749539405
6.375,0.2,0.2,1.0,0.5998974169488065
6.375,0.2,0.47,1.0,0.44021633395459503
6.375,0.2,0.63,1.0,0.8236570419976488
6.375,0.2,0.27,1.0,0.3836412079981528
6.375,0.2,0.2,0.0,0.6716485419892706
6.375,0.2,0.47,1.0,0.17559708299813792
6.375,0.2,0.63,1.0,0.27157966705271974
6.375,0.2,0.11,0.0,0.5036261660279706
6.375,0.2,0.15,1.0,0.5829085420118645
6.375,0.2,0.36,1.0,0.2556067499681376
6.375,0.2,0.27,0.0,0.6476270830025896
6.375,0.2,0.11,1.0,0.8956401249743067
6.375,0.2,0.47,1.0,0.7116395420162007
6.375,0.2,0.36,1.0,0.41557695798110217
6.375,0.2,0.63,1.0,0.5996426669880748
6.375,0.2,0.15,0.0,0.7116612499812618
6.375,0.2,0.2,1.0,0.5596203330205753
6.375,0.2,0.63,1.0,0.2556087499833666
6.375,0.2,0.2,1.0,0.4796056250343099
6.375,0.2,0.36,1.0,0.5676123339799233
6.375,0.2,0.15,0.0,0.5116311250021681
6.375,0.2,0.47,1.0,0.5035980419488624
6.375,0.2,0.11,1.0,0.64760758302873
6.375,0.2,0.27,1.0,0.7996220419881865
6.375,0.2,0.11,1.0,1.0796322079841048
6.375,0.2,0.15,1.0,0.9756471670116298
6.375,0.2,0.63,1.0,0.43957479199161753
6.375,0.2,0.2,1.0,0.6396187079953961
6.375,0.2,0.47,1.0,0.38359191600466147
6.375,0.2,0.27,1.0,0.28759370802436024
6.375,0.2,0.36,1.0,0.3595350419636816
6.375,0.2,0.2,1.0,0.4396113749826327
6.375,0.2,0.36,0.0,0.43160666699986905
6.375,0.2,0.11,1.0,0.6936454170499928
6.375,0.2,0.15,1.0,0.7996131669497117
6.375,0.2,0.47,1.0,0.46363800001563504
6.375,0.2,0.27,1.0,0.3676696670008823
6.375,0.2,0.63,1.0,0.41570687503553927
6.375,0.2,0.47,1.0,0.7516396670253016
6.375,0.2,0.36,0.0,1.9436345840222202
6.375,0.2,0.63,1.0,0.29560704197501764
6.375,0.2,0.27,1.0,0.36763633298687637
6.375,0.2,0.15,0.0,0.31964900001185015
6.375,0.2,0.2,1.0,0.48762304201954976
6.375,0.2,0.11,0.0,0.4316052090143785
6.375,0.2,0.63,1.0,0.43960508302552626
6.375,0.2,0.11,1.0,0.42342833295697346
6.375,0.2,0.47,1.0,0.9836724160122685
6.375,0.2,0.36,1.0,0.43149287498090416
6.375,0.2,0.15,1.0,0.3996847500093281
6.375,0.2,0.27,1.0,0.3276119169895537
6.375,0.2,0.2,0.0,0.37564304197439924
6.375,0.2,0.27,1.0,0.4239389590220526
6.375,0.2,0.36,1.0,0.34363704203860834
6.375,0.2,0.47,1.0,0.25565624999580905
6.375,0.2,0.11,1.0,0.3436753749847412
6.375,0.2,0.63,1.0,0.27913350000744686
6.375,0.2,0.2,0.0,0.3116161670186557
6.375,0.2,0.15,0.0,0.6875848330091685
6.375,0.2,0.63,1.0,1.1755451670032926
6.375,0.2,0.36,1.0,0.5436002499773167
6.375,0.2,0.2,1.0,0.8476681659813039
6.375,0.2,0.47,1.0,0.47967975004576147
6.375,0.2,0.15,1.0,0.5515252499608323
6.375,0.2,0.11,1.0,0.45560779195511714
6.375,0.2,0.27,1.0,0.4876027919817716
6.375,0.2,0.36,1.0,0.49562483304180205
6.375,0.2,0.47,1.0,0.3356375410221517
6.375,0.2,0.15,1.0,0.4956686249934137
6.375,0.2,0.2,1.0,0.36730454198550433
6.375,0.2,0.27,1.0,0.9676272920332849
6.375,0.2,0.11,0.0,0.35966537497006357
6.375,0.2,0.63,1.0,0.26362458302173764
6.375,0.2,0.15,0.0,0.41562962502939627
6.375,0.2,0.47,1.0,0.26358841598266736
6.375,0.2,0.2,0.0,0.5356192080071196
6.375,0.2,0.11,1.0,0.4475569589994848
6.375,0.2,0.63,1.0,0.4796242500306107
6.375,0.2,0.27,0.0,0.7036273339763284
6.375,0.2,0.36,1.0,0.6236248330096714
6.375,0.2,0.27,1.0,0.31159495800966397
6.375,0.2,0.11,0.0,0.43163987499428913
6.375,0.2,0.36,1.0,0.3915575830033049
6.375,0.2,0.15,0.0,0.327653833955992
6.375,0.2,0.63,1.0,0.31166937499074265
6.375,0.2,0.47,1.0,0.18361191696021706
6.375,0.2,0.2,1.0,0.3916336249676533
6.375,0.2,0.27,1.0,0.4876653749961406
6.375,0.2,0.47,1.0,0.44760216696886346
6.375,0.2,0.15,1.0,0.49562804197194055
6.375,0.2,0.2,0.0,1.4636857919977047
6.375,0.2,0.11,0.0,0.9116405419772491
6.375,0.2,0.36,1.0,0.3492475000093691
6.375,0.2,0.63,1.0,0.1835262089734897
6.375,0.2,0.11,0.0,0.47962279099738225
6.375,0.2,0.2,1.0,0.5124315000139177
6.375,0.2,0.27,0.0,0.4157008330221288
6.375,0.2,0.63,0.0,1.0715427920222282
6.375,0.2,0.36,1.0,0.6876152079785243
6.375,0.2,0.47,1.0,0.751665374962613
6.375,0.2,0.15,1.0,0.49566449999110773
6.375,0.2,0.27,1.0,0.3755300829652697
6.375,0.2,0.15,0.0,0.4956438750377856
6.375,0.2,0.47,1.0,0.6076856249710545
6.375,0.2,0.2,1.0,0.4395618750131689
6.375,0.2,0.63,1.0,0.22364204103359953
6.375,0.2,0.11,0.0,0.575603959034197
6.375,0.2,0.36,1.0,0.8796290419995785
6.375,0.2,0.63,1.0,0.04716983297839761
6.375,0.2,0.11,0.0,0.6316163340234198
6.375,0.2,0.47,1.0,0.4318014999735169
6.375,0.2,0.15,0.0,0.7436542499926873
6.375,0.2,0.2,1.0,0.3675984169822186
6.375,0.2,0.36,1.0,0.5596279999590479
6.375,0.2,0.27,1.0,0.3915822919807397
6.375,0.2,0.2,0.0,0.6316823749803007
6.375,0.2,0.11,1.0,0.35152887500589713
6.375,0.2,0.27,1.0,0.807618209044449
6.375,0.2,0.36,1.0,0.44764324999414384
6.375,0.2,0.63,1.0,0.9992605419829488
6.375,0.2,0.15,1.0,0.9423420000239275
6.375,0.2,0.47,1.0,0.3116416669799946
6.375,0.2,0.63,1.0,0.4876590829808265
6.375,0.2,0.11,1.0,0.615651500003878
6.375,0.2,0.15,1.0,0.4396339999511838
6.375,0.2,0.47,1.0,0.3835829999879934
6.375,0.2,0.2,1.0,0.44761570799164474
6.375,0.2,0.27,1.0,0.4396129170199856
6.375,0.2,0.36,1.0,0.3996765839983709
6.375,0.2,0.2,1.0,0.7760538749862462
6.375,0.2,0.63,1.0,0.1601714999997057
6.375,0.2,0.27,1.0,0.2796016249922104
6.375,0.2,0.36,1.0,0.3756166249513626
6.375,0.2,0.15,1.0,0.6316237499704584
6.375,0.2,0.11,1.0,0.5755733749829233
6.375,0.2,0.47,1.0,0.8794942080276087
6.375,0.2,0.36,1.0,0.4777490830165334
6.375,0.2,0.63,1.0,0.9996164579642937
6.375,0.2,0.47,1.0,0.3596480409614742
6.375,0.2,0.15,0.0,0.49566137499641627
6.375,0.2,0.2,0.0,0.4556237499928102
6.375,0.2,0.11,1.0,0.5836217919713818
6.375,0.2,0.27,1.0,0.5036238749744371
6.375,0.2,0.11,1.0,0.6716042089974508
6.375,0.2,0.2,1.0,0.39129737502662465
6.375,0.2,0.63,1.0,0.5596185000031255
6.375,0.2,0.27,1.0,0.5596364170196466
6.375,0.2,0.47,1.0,0.36764241696801037
6.375,0.2,0.15,1.0,0.5516433329903521
6.375,0.2,0.36,1.0,0.5195864590350538
6.375,0.2,0.15,1.0,0.5516120829852298
6.375,0.2,0.11,1.0,0.40767262497683987
6.375,0.2,0.63,1.0,0.27166470797965303
6.375,0.2,0.27,0.0,0.5756254169973545
6.375,0.2,0.2,0.0,0.27956674998858944
6.375,0.2,0.47,1.0,0.22363600000971928
6.375,0.2,0.36,1.0,0.8875791670288891
6.375,0.2,0.63,1.0,0.42356670898152515
6.375,0.2,0.47,1.0,0.43171783396974206
6.375,0.2,0.15,0.0,0.5036693749716505
6.375,0.2,0.36,1.0,0.4379749999498017
6.375,0.2,0.11,1.0,0.4155728750047274
6.375,0.2,0.2,1.0,0.5913469169754535
6.375,0.2,0.27,0.0,0.4556014999980107
6.375,0.2,0.15,0.0,0.43959170900052413
6.375,0.2,0.47,1.0,0.527647209004499
6.375,0.2,0.36,1.0,0.527633749996312
6.375,0.2,0.2,1.0,0.7756852500024252
6.375,0.2,0.63,1.0,0.10359075001906604
6.375,0.2,0.11,0.0,0.37567641702480614
6.375,0.2,0.27,1.0,0.3436344580259174
6.375,0.2,0.47,1.0,0.3276482910150662
6.375,0.2,0.63,1.0,1.863653542008251
6.375,0.2,0.36,1.0,0.391623041999992
6.375,0.2,0.27,1.0,0.41563312499783933
6.375,0.2,0.15,0.0,0.43162358400877565
6.375,0.2,0.11,1.0,0.6075497079873458
6.375,0.2,0.2,1.0,0.4393300419906154
6.375,0.2,0.63,1.0,0.5436342919711024
6.375,0.2,0.47,1.0,0.1112906250054948
6.375,0.2,0.15,0.0,0.4476235829642974
6.375,0.2,0.27,0.0,0.3916279579862021
6.375,0.2,0.2,0.0,0.9836335420259275
6.375,0.2,0.11,0.0,0.9036605840083212
6.375,0.2,0.36,1.0,0.38363216596189886
6.375,0.2,0.2,0.0,0.43163754197303206
6.375,0.2,0.63,1.0,0.3756291250465438
6.375,0.2,0.47,1.0,0.1516302910167724
6.375,0.2,0.15,1.0,0.3676604579668492
6.375,0.2,0.27,0.0,0.5276422909810208
6.375,0.2,0.36,1.0,0.39159445895347744
6.375,0.2,0.11,0.0,0.4795931249973364
6.375,0.2,0.36,1.0,0.44758983299834654
6.375,0.2,0.47,1.0,0.28759204101515934
6.375,0.2,0.15,0.0,1.5916378750116564
6.375,0.2,0.27,1.0,0.28758258296875283
6.375,0.2,0.11,1.0,0.33561629202449694
6.375,0.2,0.63,1.0,0.10297916596755385
6.375,0.2,0.2,0.0,0.6475993330241181
6.375,0.2,0.36,1.0,0.44763629097724333
6.375,0.2,0.11,1.0,0.4876132080098614
6.375,0.2,0.15,1.0,0.599604208022356
6.375,0.2,0.27,0.0,0.6716167919803411
6.375,0.2,0.63,1.0,0.09514649998163804
6.375,0.2,0.2,0.0,0.3195212919963524
6.375,0.2,0.47,0.0,0.6687017910298891
6.375,0.2,0.27,0.0,0.5596110000042245
6.375,0.2,0.63,1.0,0.2796011669561267
6.375,0.2,0.47,1.0,0.319545166043099
6.375,0.2,0.2,1.0,0.5996551249991171
6.375,0.2,0.11,1.0,0.35159716597991064
6.375,0.2,0.36,1.0,0.47161612496711314
6.375,0.2,0.15,1.0,0.38365454197628424
6.375,0.2,0.36,1.0,0.4156034589977935
6.375,0.2,0.15,0.0,0.8156902090413496
6.375,0.2,0.2,1.0,0.5275112080271356
6.375,0.2,0.63,1.0,0.527729041990824
6.375,0.2,0.27,1.0,0.30359916598536074
6.375,0.2,0.47,1.0,0.4956014580093324
6.375,0.2,0.11,1.0,0.7436502500204369
0.0,0.05,0.08,1.0,0.40532833299948834
